"","City","Country","XC_ISO_LST","cumavg_2015","peak.NDVI_2015","cumavg_Sum1_2015","max_Sum1_2015","indicator_2015","indicator_new_2015","cum_popweighted_avg_2015","max_popweighted_2015","sum2_2015","cumavg_2016","peak.NDVI_2016","cumavg_Sum1_2016","max_Sum1_2016","indicator_2016","indicator_new_2016","cum_popweighted_avg_2016","max_popweighted_2016","sum2_2016","cumavg_2020","peak.NDVI_2020","cumavg_Sum1_2020","max_Sum1_2020","indicator_2020","indicator_new_2020","cum_popweighted_avg_2020","max_popweighted_2020","sum2_2020","cumavg_2021","peak.NDVI_2021","cumavg_Sum1_2021","max_Sum1_2021","indicator_2021","indicator_new_2021","cum_popweighted_avg_2021","max_popweighted_2021","sum2_2021","cumavg_2022","peak.NDVI_2022","cumavg_Sum1_2022","max_Sum1_2022","indicator_2022","indicator_new_2022","cum_popweighted_avg_2022","max_popweighted_2022","sum2_2022","cumavg_2023","peak.NDVI_2023","cumavg_Sum1_2023","max_Sum1_2023","indicator_new_2023","cum_popweighted_avg_2023","max_popweighted_2023","indicator_2023","sum2_2023","Capital_city","ISO","Major_Geo_Region","Latitude","Longitude"
"308","Fancheng","China","CHN",0.253646789685629,0.353301576277174,24096311.2768482,33850649.095117,"Low",3,0.21940373312762,0.308219739317428,109826350.415069,0.236753922658107,0.336823615320441,22509125.2801965,32491465.6582711,"Low",3,0.20788258594763,0.300074295122101,108278070.419361,0.286737156668321,0.356996212703374,27026640.60375,33880372.2649292,"Low",3,0.249604010295674,0.312901514902421,108278070.419361,0.281749379976452,0.352613619728358,26334615.9233094,32606790.2230077,"Low",3,0.243212829904664,0.301139372882445,108278070.419361,0.270838639654658,0.361653589786645,25480201.0096582,34430916.0211739,"Low",3,0.235321897693349,0.317986050987267,108278070.419361,0.271301791264935,0.351659210831881,25320161.2230322,33422249.1448604,3,0.233843853376469,0.308670527794002,"Low",108278070.419361,0,"CHN","Asia",32.07168759,112.1350119
"309","Farrukhabad","India","IND",0.290549089446696,0.312649265665261,1600470.1947467,1714070.48403149,"Low",3,0.290874725464444,0.311520816261294,5502266.28384853,0.247464050109987,0.291791749652322,1355689.58094818,1580681.59601365,"Very Low",2,0.224877484181445,0.262198445424984,6028569.6715387,0.297225273665186,0.300750224132924,1771476.85651139,1778115.99013834,"Very Low",2,0.293846957575137,0.294948235985884,6028569.6715387,0.316463686163663,0.396474378919874,1886247.87534338,2374647.79409453,"Low",3,0.312884809849422,0.393899037993275,6028569.6715387,0.290885832048023,0.332999836103168,1736722.66513927,1990135.97689786,"Low",3,0.288082042634169,0.33011743835249,6028569.6715387,0.314923551384433,0.331503227583236,1790307.61907202,1898835.00850578,3,0.296970544692249,0.314972723541757,"Low",6028569.6715387,0,"IND","Asia",27.38108948,79.60539066
"310","Fatehpur","India","IND",0.296894869036541,0.387818709435543,851900.579271127,1114039.15997508,"Low",3,0.296270708714726,0.38743625663944,2875412.77018852,0.256608112855141,0.319733786764866,736229.527522706,919938.148899974,"Very Low",2,0.239752909270033,0.299577562841577,3070784.54131913,0.284643333766808,0.353414863775647,873665.603251478,1087957.10820209,"Low",3,0.284508923207023,0.354292882995538,3070784.54131913,0.288472807015495,0.360754397238969,884883.92228072,1110270.09095688,"Low",3,0.288162165197236,0.361559098666016,3070784.54131913,0.288143847498194,0.384120514595344,884561.923352737,1180193.37423453,"Low",3,0.288057306349716,0.384329593416393,3070784.54131913,0.304416931111148,0.385330892010354,974624.298369951,1273137.59466586,4,0.317386089859394,0.414596848959957,"Moderate",3070784.54131913,0,"IND","Asia",25.92937893,80.81607981
"311","Feira de Santana","Brazil","BRA",0.28009843719952,0.349273416127663,11845894.088166,14481870.8163981,"Very Low",2,0.241412587391408,0.295132294619058,49069082.1724221,0.277253914491058,0.324477126886113,11685125.82769,13462295.3522168,"Very Low",2,0.22136302790415,0.255029728019265,52787161.1547963,0.233261550644299,0.263963169808124,9960074.15213777,12061731.7214145,"Very Low",2,0.18868364833885,0.228497450091016,52787161.1547963,0.276914470535925,0.308824651280782,12440298.3941908,13378794.0989784,"Very Low",2,0.235669017276949,0.253447880247729,52787161.1547963,0.293193301406737,0.31169241157291,12940138.1613925,13760415.3040507,"Very Low",2,0.24513798200752,0.260677312494582,52787161.1547963,0.276533260513807,0.302037288075501,11791958.8372981,13085933.7206382,2,0.223386872476788,0.247899933134579,"Very Low",52787161.1547963,0,"BRA","Latin America and the Caribbean",-12.2525641,-38.95727921
"312","Fez","Morocco","MAR",0.242845486867344,0.309447781460988,30501828.6129571,39973026.2663027,"Low",3,0.241743612457149,0.31680801479409,126174289.789617,0.195470202993405,0.269430769620841,24549371.9232337,34457886.1479659,"Very Low",2,0.179415651342861,0.251830641796765,136829600.64794,0.2115257597955,0.24847280495404,28902610.0852078,34382659.2689515,"Very Low",2,0.211230683626518,0.251280856672361,136829600.64794,0.237392000496195,0.287567606169863,33372707.9314113,41830557.0850719,"Low",3,0.243899768568927,0.305712776234004,136829600.64794,0.203071152993522,0.241534956304065,27776313.2351753,33098440.6378793,"Very Low",2,0.202999300616561,0.241895324411864,136829600.64794,0.207025164326452,0.241052735176217,27939277.2449905,33295680.249674,2,0.204190300290927,0.243336822529674,"Very Low",136829600.64794,0,"MAR","Africa",34.01985487,-5.008683599
"313","Firozabad","India","IND",0.270404364005289,0.353052792339847,3436878.80793448,4467171.30933058,"Low",3,0.268373710983909,0.348825608606899,12806316.9650046,0.24809590607673,0.32453556483137,3149664.70866484,4108016.71424087,"Very Low",2,0.224514696655154,0.292828034652318,14028768.5197847,0.263802053781076,0.298212266258445,3670293.95789432,4109356.00461674,"Very Low",2,0.261626239874021,0.292923502075134,14028768.5197847,0.274211073751585,0.322712673368102,3816124.60656974,4493397.55727839,"Low",3,0.272021353919118,0.320298788232293,14028768.5197847,0.258278313488908,0.290653180266866,3585404.66176681,4035786.24803142,"Very Low",2,0.255575153065668,0.287679295751424,14028768.5197847,0.292110871049783,0.350919061758385,3870596.9091584,4849548.58398943,3,0.275904253726883,0.345685979289638,"Low",14028768.5197847,0,"IND","Asia",27.16461986,78.40049552
"314","Florianopolis","Brazil","BRA",0.341887869055176,0.356579150160096,22627579.7936866,23690175.1627641,"Low",3,0.292569409560771,0.306308523622796,77340894.345916,0.332628791109476,0.372176457455091,22113216.6073815,24711295.4392436,"Very Low",2,0.256833893806356,0.287009273293221,86099292.7360832,0.329865483331305,0.343549305324021,24390754.9292383,25405031.7421963,"Very Low",2,0.28328635641645,0.295066671686484,86099292.7360832,0.29403416690036,0.362778233526881,22013522.1606019,26970506.2069752,"Low",3,0.2556759929269,0.313248870576056,86099292.7360832,0.287411568877058,0.341795215562332,21904947.3112568,25469817.2192898,"Very Low",2,0.254414950636135,0.295819122432996,86099292.7360832,0.293642623326758,0.350201377013039,24825624.3349827,26154649.1645157,3,0.288337145940092,0.303773101187794,"Low",86099292.7360832,0,"BRA","Latin America and the Caribbean",-27.59519191,-48.61715306
"315","Fomboni","Comoros","COM",0.304016984003937,0.347883979363742,499647.10642069,571962.354109209,"Low",3,0.341252787378621,0.390643206189342,1464155.38539273,0.351200390889564,0.395616803757118,578388.966050241,653832.106929287,"Low",3,0.351140243944103,0.396941814249088,1647173.67497846,0.338754376181878,0.399821982258993,624515.385385578,735728.091828246,"Moderate",4,0.37914361725927,0.446660909535157,1647173.67497846,0.344119696812399,0.383623194841425,633223.294674408,707250.478101605,"Moderate",4,0.384430193545127,0.429372135340163,1647173.67497846,0.308007804652828,0.369998616422283,570055.239961572,683767.35793322,"Moderate",4,0.346080834474863,0.415115520797867,1647173.67497846,0.305096714478366,0.384436056002528,574046.226362851,712039.390367046,4,0.348503764407453,0.432279486482418,"Moderate",1647173.67497846,0,"COM","Africa",-12.28564543,43.74642637
"316","Fortaleza","Brazil","BRA",0.286543274115041,0.329202356997346,79204381.3567298,89659286.4195338,"Very Low",2,0.244181351550388,0.27641306404958,324367036.441706,0.288242668854001,0.344637798541107,80456189.5870856,92114079.9143681,"Very Low",2,0.230272485220645,0.26363836287245,349395584.583165,0.305767164323924,0.35155413623839,90541642.6518103,101436659.590445,"Very Low",2,0.259137913147438,0.290320382014733,349395584.583165,0.29365493737873,0.323765888006644,86015487.097518,91428344.8202466,"Very Low",2,0.246183669436281,0.261675730474162,349395584.583165,0.307443428103094,0.337840952707654,89288431.4683809,98097076.937336,"Very Low",2,0.255551115721464,0.28076221127513,349395584.583165,0.308696212579997,0.34826208448575,89846895.67562,99165127.0612922,2,0.257149487973092,0.28381906193691,"Very Low",349395584.583165,0,"BRA","Latin America and the Caribbean",-3.785747348,-38.56030296
"317","Frankfurt am Main","Germany","DEU",0.361539352017811,0.425493006733448,37401130.9284448,44093892.3529283,"Moderate",4,0.355501600437997,0.419116986889962,105206645.715138,0.367373677104833,0.483753670015327,38254385.010649,50137415.1906141,"Moderate",4,0.357791666393904,0.468933151708991,106918043.665482,0.35619314298513,0.450364921659972,37485548.8421085,47412641.0790607,"Moderate",4,0.350600773798207,0.443448453166634,106918043.665482,0.354204651804824,0.499901111459781,37335476.4129495,52725718.0946009,"Moderate",4,0.349197152631806,0.493141440742832,106918043.665482,0.344350733995474,0.405114856518508,36471892.5594154,43109852.4748745,"Moderate",4,0.341120088892817,0.403204650935755,106918043.665482,0.395383955390554,0.463521512120702,42906587.3112321,49173827.6182768,4,0.401303520343819,0.459920757361858,"Moderate",106918043.665482,0,"DEU","Europe",50.1206306,8.681664237
"318","Freetown","Sierra Leone","SLE",0.206829275773714,0.280126202649536,19297633.9622017,24425095.2788817,"Very Low",2,0.182498662112126,0.230989312943136,105741235.244483,0.211609022064146,0.299079116523019,20701888.7643892,28715386.2903213,"Very Low",2,0.171501568066156,0.237888138249824,120709617.980889,0.19633445011422,0.253834603697079,22914281.2309532,28834274.1821109,"Very Low",2,0.189829788332036,0.238873046443373,120709617.980889,0.19654847475234,0.266136348889029,22069748.3060355,30426777.041298,"Very Low",2,0.18283338705893,0.252065887956957,120709617.980889,0.201793440925418,0.252063692593917,22727316.5967392,28590750.5353922,"Very Low",2,0.188280908985541,0.236855612780736,120709617.980889,0.195219574168569,0.266136348889029,21373884.4087399,25635175.7281675,2,0.177068611153452,0.212370614346787,"Very Low",120709617.980889,1,"SLE","Africa",8.471546576,-13.19424047
"319","Fresno","United States","USA",0.249780621960915,0.265709534725956,20646090.2227201,22328643.1506939,"Very Low",2,0.252515516503646,0.273094266139472,81761669.5741625,0.262149542129969,0.282259954721646,21713427.2236844,23484300.940379,"Very Low",2,0.246076743316724,0.266145930577685,88238437.046191,0.238441214482208,0.266786103160573,21311291.3227989,24104360.209045,"Very Low",2,0.241519365439835,0.273173018652029,88238437.046191,0.227606139967585,0.256791211802853,20356239.7490257,23294507.1338569,"Very Low",2,0.23069583313641,0.263995010719226,88238437.046191,0.231656407461035,0.245367676443601,20805720.6915038,22252693.2392851,"Very Low",2,0.235789769039228,0.252188207137398,88238437.046191,0.233995257678084,0.26216500849459,21683049.6703205,23665421.7212426,2,0.245732476641329,0.268198559646452,"Very Low",88238437.046191,0,"USA","Northern America",36.78757662,-119.7705095
"320","Fukuoka","Japan","JPN",0.264518747242585,0.337291225890849,43221047.3919776,55508133.8650583,"Low",3,0.24431096316245,0.313764854537971,176909979.120497,0.231646704226147,0.293906546791118,37562036.3640163,47798201.4419402,"Very Low",2,0.211405762923942,0.269016704640269,177677447.598863,0.257853153271524,0.322195177552293,41310485.6706179,52514459.9635731,"Very Low",2,0.232502696481117,0.295560639086473,177677447.598863,0.262218527297722,0.299270555486242,42986889.6263122,49982600.1774419,"Very Low",2,0.241937793497363,0.281310885837837,177677447.598863,0.236942649422678,0.308525932662907,38340159.363401,50661212.6488757,"Very Low",2,0.215785176349226,0.285130236467895,177677447.598863,0.269592209228705,0.314985188313111,41807249.1221935,51642341.12859,2,0.235298568767042,0.290652200526774,"Very Low",177677447.598863,0,"JPN","Asia",33.60202361,130.4282875
"321","Fushun","China","CHN",0.244622190747221,0.391850921887806,31449103.6135107,48849208.947388,"Low",3,0.243019909886216,0.377477542835504,129409576.475588,0.234092083528609,0.397657177847882,29533725.6040579,49387045.4343975,"Low",3,0.234581519956568,0.392273170661992,125899625.893489,0.232161003095167,0.408596411205236,28147837.4096224,49218500.6699252,"Low",3,0.223573638204735,0.390934447347477,125899625.893489,0.261786933842704,0.444558912822775,31398717.8189362,52354881.5356216,"Moderate",4,0.249394846061731,0.41584620418105,125899625.893489,0.220257841034005,0.375947667259724,26852501.1081272,46714620.0691523,"Low",3,0.213284995229806,0.371046535981552,125899625.893489,0.239320792169471,0.439852357330872,30338907.3626075,51939873.5433549,4,0.240976946097316,0.41254986402657,"Moderate",125899625.893489,0,"CHN","Asia",41.85891045,123.8778578
"322","Fuxin","China","CHN",0.193100537190199,0.282244383435024,13578778.7701789,19829628.3019257,"Very Low",2,0.181189399706084,0.264598054746373,74942456.8556755,0.206313488715544,0.315466912832576,14682226.1668756,22791272.9678121,"Low",3,0.199668716193829,0.309946472842991,73532932.1826399,0.238262689279581,0.412411732992786,16949131.3817187,29267384.8243828,"Low",3,0.230497151121632,0.398017377461421,73532932.1826399,0.209904830752136,0.320018662006484,14392946.9626138,22395951.8433363,"Low",3,0.1957347073671,0.30457036294581,73532932.1826399,0.211538306961954,0.417433728820452,14969206.6321057,29774934.0606098,"Moderate",4,0.203571463666448,0.404919716606095,73532932.1826399,0.248702721118912,0.431332801383419,15702189.0649764,30441628.3088849,4,0.213539547504722,0.41398632429446,"Moderate",73532932.1826399,0,"CHN","Asia",41.99939175,121.6601749
"323","Fuyang","China","CHN",0.284039676151776,0.394798536171453,16326016.3230957,23267889.3509859,"Low",3,0.257495011254056,0.366982692637304,63403233.4979406,0.277339642931771,0.401676305417272,15693343.1207117,23521795.5222194,"Low",3,0.254010052735573,0.380720186583378,61782370.2318136,0.216143855628028,0.326728641782168,12600764.05906,19234155.5091014,"Low",3,0.203954040801295,0.311321100775721,61782370.2318136,0.263214791930679,0.361161673760796,15186020.1349728,20520908.0620763,"Low",3,0.245798600442057,0.332148280894369,61782370.2318136,0.26891077487117,0.332482682509749,15457143.7654717,19697686.8782436,"Low",3,0.250186966079076,0.318823748657358,61782370.2318136,0.260627700673453,0.315809006558995,14795685.9433507,18352739.0410508,2,0.239480710886226,0.297054628564581,"Very Low",61782370.2318136,0,"CHN","Asia",32.89900374,115.8159597
"324","Fuzhou","China","CHN",0.248632556731433,0.289981340898115,71767124.3541897,82829594.6712294,"Very Low",2,0.217798663402138,0.251371016630144,329511316.704826,0.218698426544754,0.298450046566556,66644329.9400741,92664130.3020234,"Very Low",2,0.191606004495685,0.266414318865586,347819631.829832,0.273623767393001,0.32657117249458,90445627.3249842,109921556.299926,"Low",3,0.260036004434718,0.316030339407939,347819631.829832,0.285241466791523,0.319915287112028,94745518.2488772,104083551.803541,"Very Low",2,0.272398420268672,0.299245764984489,347819631.829832,0.294340091320729,0.340403929008205,97900812.3858056,114191469.502903,"Low",3,0.281470059268256,0.328306567694748,347819631.829832,0.283332731607149,0.345150630791879,88981278.6416581,112702475.784269,3,0.25582592383742,0.324025631305962,"Low",347819631.829832,0,"CHN","Asia",26.06082327,119.2927415
"325","Gaborone","Botswana","BWA",0.238333173687163,0.31510024753847,369226.26056816,488867.770098749,"Low",3,0.238190990603032,0.31537274259565,1550126.89452856,0.216486085684488,0.274274768376263,334983.476990674,424637.670323228,"Very Low",2,0.193668410392682,0.245501370226212,1729675.35754263,0.250708198785741,0.322251887956914,432671.02209875,557163.845394031,"Low",3,0.250145797714001,0.322120473627838,1729675.35754263,0.249740274355839,0.313164464495827,431110.236701493,541380.435807272,"Low",3,0.24924344029158,0.312995403123751,1729675.35754263,0.248442175772623,0.302626994468975,429221.306430985,522877.174709588,"Low",3,0.248151368150834,0.302297869036214,1729675.35754263,0.258153820291424,0.32064277911128,443071.217966636,554109.545345545,3,0.256158599956071,0.320354650905576,"Low",1729675.35754263,1,"BWA","Africa",-24.64394498,25.89954308
"326","Ganzhou","China","CHN",0.218913846948023,0.295813317501142,11351549.7763513,15301140.1207863,"Very Low",2,0.168798822565458,0.227529675435031,67248986.7158246,0.250607423407685,0.327650184236033,13384864.1707023,18379961.632386,"Very Low",2,0.187123918250249,0.256956693327493,71529413.7481781,0.247539052562151,0.290922976241326,15063094.9182642,17739586.8008398,"Very Low",2,0.210586025090244,0.248004084911037,71529413.7481781,0.22390551865807,0.274749168603621,13812935.3809356,17007197.6006614,"Very Low",2,0.19310846625368,0.237765091442465,71529413.7481781,0.254412603612605,0.29922333378055,15886546.931713,18924118.2302096,"Very Low",2,0.222098100616932,0.264564145553222,71529413.7481781,0.250523939248208,0.287525366882157,15381221.8890254,17545250.5156835,2,0.215033523735781,0.245287212578761,"Very Low",71529413.7481781,0,"CHN","Asia",25.85436462,114.9388353
"327","Garoua","Cameroon","CMR",0.283705051540281,0.381135958121529,173646.030935745,233144.471790141,"Low",3,0.283446650038946,0.380567405704011,612623.331099118,0.255318749439268,0.328734530193856,156176.508404072,200961.232088551,"Very Low",2,0.204567925117213,0.263229231447474,763445.727450115,0.269144427293277,0.341546714621905,205565.741715708,260494.819062943,"Low",3,0.269260452085168,0.341209348217833,763445.727450115,0.262253622114117,0.339910778316965,200134.734879697,259150.344086115,"Low",3,0.262146643413856,0.33944828658832,763445.727450115,0.26544780038579,0.371121739628772,202483.64378978,282635.987244538,"Low",3,0.265223363638524,0.370210975164578,763445.727450115,0.267650258830215,0.363044147848755,211187.873831659,276705.696113423,3,0.276624606358097,0.362443178557842,"Low",763445.727450115,0,"CMR","Africa",9.32503559,13.39244222
"328","Garut","Indonesia","IDN",0.490847699595608,0.568228131175797,11479411.960544,13282526.9139263,"High",5,0.491253777558283,0.568416879228076,23367580.0267654,0.517359132760529,0.566892668407588,12099627.544355,13256816.8982709,"High",5,0.478269627227324,0.524010582384823,25298757.9715239,0.507376346011483,0.536732853935617,12831839.4494089,13577891.7235984,"High",5,0.507212230096528,0.536701909986316,25298757.9715239,0.503985029452685,0.541614472844556,12745765.4453509,13701402.2823986,"High",5,0.503809928522873,0.541583989926334,25298757.9715239,0.516830740849833,0.543115917073934,13074146.8038537,13741167.6406559,"High",5,0.516790066080312,0.543155820381493,25298757.9715239,0.473879936486663,0.488032616562074,11693261.0664508,12353386.0878779,4,0.462206922553773,0.488300101601146,"Moderate",25298757.9715239,0,"IDN","Asia",-7.188443298,107.9170183
"329","Gaya","India","IND",0.292362184952166,0.370387525481911,8113247.33114145,10173507.559421,"Low",3,0.285050116016481,0.357435117129544,28462529.4826134,0.277451153946624,0.371004969005677,7703900.8518419,10139045.5852953,"Low",3,0.240721183347046,0.316811326916076,32003418.8297224,0.317614563585923,0.40706381126531,9927653.24021216,12281896.7206618,"Low",3,0.310206021832646,0.38376827132154,32003418.8297224,0.312750250281301,0.381467249582948,9743774.34516148,11756487.704053,"Low",3,0.304460420213362,0.36735099354868,32003418.8297224,0.290198267234634,0.357726240037373,9065791.16623366,11093957.9764675,"Low",3,0.283275709213105,0.346649151313929,32003418.8297224,0.30207748050668,0.381467249582948,9481414.07136597,12195131.5367108,3,0.29626253750616,0.381057148975125,"Low",32003418.8297224,0,"IND","Asia",24.79709356,85.01223066
"330","Gaza","Egypt","PSE; EGY",0.227204143417139,0.266206599682891,38129126.8021772,43020146.4197123,"Very Low",2,0.225705566658601,0.254657983010581,168933036.817168,0.229350726632317,0.276553741374306,38618494.7234938,45165425.4439057,"Very Low",2,0.194297203670156,0.227236093202389,198759910.045095,0.220076079639972,0.246526343980855,43837207.7103238,47024649.812439,"Very Low",2,0.220553569884278,0.236590214806245,198759910.045095,0.220095254809871,0.252709930472019,44325727.2206041,49790532.4508704,"Very Low",2,0.223011407132089,0.250505911577308,198759910.045095,0.231525608780337,0.296354182273606,46223064.7307718,57318616.063747,"Very Low",2,0.232557283409338,0.288381173299698,198759910.045095,0.225844102155848,0.244253257360141,45756186.3121393,48084752.5259513,2,0.230208326728252,0.241923798994685,"Very Low",198759910.045095,0,"EGY","Asia",31.4097802,34.37342834
"331","Gaziantep","Turkey","TUR",0.172992554319112,0.235484252226209,2686774.95298793,3689426.33840584,"Very Low",2,0.182032741979216,0.249963768630297,14759844.4311447,0.161297921005149,0.188356456379414,2471483.84981875,2912041.0964179,"Exceptionally Low",1,0.139936489429266,0.164881032152549,17661468.1410028,0.166754411089318,0.20550731910385,3117668.5195507,3931614.94665503,"Very Low",2,0.176523746194844,0.222609746554841,17661468.1410028,0.163410392215708,0.197853644480136,3017145.20229191,3698909.79444153,"Very Low",2,0.170832072294563,0.209433879726802,17661468.1410028,0.146930535161125,0.17650007958931,2698563.72559593,3293618.10577491,"Exceptionally Low",1,0.152793850661314,0.186486088216441,17661468.1410028,0.165130736106375,0.201873172869024,3046729.3312492,3789889.59285814,2,0.172507138530342,0.214585195443608,"Very Low",17661468.1410028,0,"TUR","Asia",37.05015513,37.38272532
"332","Gdansk","Poland","POL",0.286984240204481,0.404999785371766,18721040.603732,26457504.4901596,"Moderate",4,0.295882385386914,0.418155684058119,63271899.6747686,0.266564323583953,0.368348436454392,17393980.4709716,24045445.8509895,"Low",3,0.276382115853719,0.382070752122172,62934536.9082337,0.2838965907447,0.381914087449134,18280424.1323668,24792119.5802329,"Low",3,0.290467286015339,0.393935044225126,62934536.9082337,0.240102852712324,0.394701991829667,15492472.0401649,25649691.2341612,"Moderate",4,0.246168047009781,0.407561451855308,62934536.9082337,0.285636578017473,0.391533730597088,18555642.4383441,25458172.4862209,"Moderate",4,0.294840374616573,0.404518309610222,62934536.9082337,0.273463330334358,0.382741743784617,20530835.1058255,25484268.783089,4,0.326225251101188,0.40493296741419,"Moderate",62934536.9082337,0,"POL","Europe",54.42049673,18.5868245
"333","Genoa","Italy","ITA",0.285336251429465,0.326603150085373,9965062.95904514,11415407.9674944,"Low",3,0.298560416827137,0.342013791085321,33377039.9470429,0.283024735464472,0.332960388183744,9894397.06745179,11633196.08612,"Low",3,0.302446902817798,0.355597627842649,32714492.9416336,0.287876381069552,0.327986028567345,9838536.12190527,11239120.9546547,"Low",3,0.300739373813873,0.343551739429574,32714492.9416336,0.288151995706893,0.338482292684609,9854463.10567617,11590103.1584672,"Low",3,0.301226221762253,0.35428038512305,32714492.9416336,0.273431815122506,0.300885077688064,9367107.09660815,10304944.3764705,"Low",3,0.286328970872945,0.314996304385819,32714492.9416336,0.276122668635504,0.323022639494848,9655901.81276646,11067533.7836843,3,0.295156701037479,0.338306749960332,"Low",32714492.9416336,0,"ITA","Europe",44.4184188,8.917256522
"334","George Town","Malaysia","MYS",0.318552808769167,0.356577868054387,22105080.6681662,24624585.6197606,"Low",3,0.326085631300005,0.363252397394973,67789189.5452123,0.334174589958455,0.369976222853584,23276688.7980552,25957978.2709938,"Low",3,0.309601260945502,0.345264864518319,75182797.1467873,0.312423252272224,0.334611216140998,23970133.7578606,25442568.5882863,"Low",3,0.318824713465517,0.338409444099454,75182797.1467873,0.346070706114781,0.366087910912684,26581014.1548601,28040136.1027486,"Low",3,0.353551811898714,0.372959469012611,75182797.1467873,0.304366581284311,0.348979482225922,23313687.6446603,26634525.0730042,"Low",3,0.310093379462094,0.35426355607657,75182797.1467873,0.332490934424278,0.359851987507722,23370289.5409755,27691511.5415573,3,0.310846236478103,0.368322443330916,"Low",75182797.1467873,0,"MYS","Asia",5.372127221,100.2897535
"335","Georgetown","Guyana","GUY",0.247687764832579,0.262166198842738,2107025.64421097,2255535.72239573,"Very Low",2,0.249326687119384,0.26690004978793,8450862.87615122,0.198787164239993,0.234650861293759,1676973.08394195,1947027.43018799,"Very Low",2,0.197390745512833,0.229177915649864,8495702.67129332,0.222264366825826,0.23063212987066,1417679.42739486,1968498.13087882,"Very Low",2,0.166870179224274,0.231705158130158,8495702.67129332,0.214112579058354,0.230413420416496,1847456.55547302,1973938.98106298,"Very Low",2,0.217457769763473,0.232345581929656,8495702.67129332,0.225618847196679,0.243161716151038,1910449.85980308,2067258.53459736,"Very Low",2,0.224872495392102,0.243329906257496,8495702.67129332,0.220717490125824,0.230057768291826,1822464.41124824,1969434.00138722,2,0.214516030252128,0.231815316235333,"Very Low",8495702.67129332,1,"GUY","Latin America and the Caribbean",6.803543894,-58.15903222
"336","Ghazipur","India","IND",0.294844703362447,0.370406408211352,1517633.52078762,1929227.64830797,"Low",3,0.300033084416705,0.381404412814645,5058220.57503445,0.328771089853339,0.392806003705297,1689184.10570574,2034280.36699199,"Low",3,0.305895506964138,0.368389225346292,5522095.18364642,0.287557087612776,0.373517935709082,1611932.70632231,2120337.57850502,"Low",3,0.291905998124773,0.383973384737076,5522095.18364642,0.351617288279517,0.459050833727536,1973075.42737338,2588316.17431366,"Moderate",4,0.357305580899185,0.468719949264712,5522095.18364642,0.333654998887101,0.431110057405742,1869886.9669559,2443204.59183399,"Moderate",4,0.338619111907657,0.442441593377365,5522095.18364642,0.344367516950339,0.459050833727536,1898039.09451561,2447364.88581137,4,0.343717199974498,0.443194983863951,"Moderate",5522095.18364642,0,"IND","Asia",25.5853719,83.56249831
"337","Girga","Egypt","EGY",0.403890552606636,0.500940459730404,28377193.7921381,34843388.2560083,"Moderate",4,0.370678458486062,0.455143434610749,76554742.1019209,0.410943896959592,0.526906392982622,28832710.6523522,36558520.6417494,"Moderate",4,0.341759024532824,0.433334364692071,84365616.0704633,0.404833081796557,0.522336009335749,31371016.941203,39934718.7819509,"Moderate",4,0.371846000804421,0.473353015624243,84365616.0704633,0.419492639093761,0.522274194669058,32546648.4750469,40038513.2225651,"Moderate",4,0.385780961379615,0.474583308786893,84365616.0704633,0.404454901396409,0.505153398756747,31449540.8457508,38793173.0157706,"Moderate",4,0.37277675800392,0.459822079452013,84365616.0704633,0.40637499195817,0.491262915007656,31539244.218891,37634599.0352705,4,0.373840027346556,0.446089304958522,"Moderate",84365616.0704633,0,"EGY","Africa",26.40398312,31.82030561
"338","Giridih","India","IND",0.244539600834715,0.32100128669187,1360404.10167166,1787281.67125276,"Low",3,0.241670562419703,0.317503722727183,5629167.60755114,0.270177447746721,0.457240211173334,1505143.12604928,2560657.20794938,"Moderate",4,0.236014694530793,0.401525089722571,6377328.02629754,0.352715175351855,0.387437967009025,2246709.44087555,2485783.99150866,"Low",3,0.352296358539349,0.389784558871409,6377328.02629754,0.300981838621326,0.412879489774661,1914822.84913539,2632678.09974488,"Moderate",4,0.300254721293844,0.412818360430696,6377328.02629754,0.292527032283489,0.404738844792297,1855477.52160219,2577578.58926205,"Moderate",4,0.290949048559356,0.404178455088582,6377328.02629754,0.317479982504688,0.412879489774661,2062378.13451376,2818617.04843912,4,0.323392199054108,0.441974607048011,"Moderate",6377328.02629754,0,"IND","Asia",24.17491968,86.30592948
"339","Glasgow","United Kingdom","GBR",0.336993736148347,0.454115546813025,52140437.8410812,70158039.1955464,"Moderate",4,0.308317365123231,0.414859227935756,169112880.879224,0.362486482705305,0.479708289962844,56881471.9178758,75244559.1677988,"Moderate",4,0.333274309543222,0.44086549904577,170674637.345543,0.354772592628475,0.473406759634207,55934272.5260526,75151398.8785811,"Moderate",4,0.327724572297227,0.440319663468401,170674637.345543,0.321838890734228,0.448836712487356,51150426.7270192,70786695.0993543,"Moderate",4,0.29969553486416,0.414746421614135,170674637.345543,0.350033854167537,0.402328191649384,54970821.6805035,63765464.4003618,"Low",3,0.322079616136585,0.373608319268105,170674637.345543,0.328455002642354,0.461938784101471,51638624.9230138,73485367.7645583,4,0.302555937578866,0.430558218300366,"Moderate",170674637.345543,0,"GBR","Europe",55.85618871,-4.301855947
